ticker,name_en,name_ko,market,sector_ko,fiscal_year,headcount,men,women,women_share,tenure_years,tenure_years_men,tenure_years_women,tenure_ratio_women_to_men,annual_pay_per_person_krw_men,annual_pay_per_person_krw_women,pay_ratio_women_to_men,pay_ratio_withheld_reason,close_price_krw,market_cap_krw,listed_shares,price_as_of
183350,"LPK ROBOTICS Co.,Ltd.",엘피케이로보틱스,,기타 기계·장비,2025,30,27,3,0.1,4.21,4.2,4.3,,62000000,34000000,,fewer than 5 of one sex,,,,
223310,"Satoshi Holdings Co., Ltd.",사토시홀딩스,KOSDAQ,도매·상품중개,2025,30,14,16,0.533,1.89,2.8,1.1,0.393,52000000,27000000,0.519,,3255,16941109710,5204642,20260909
299900,"WYSIWYG STUDIOS CO., LTD.",위지윅스튜디오,,영상·오디오 제작,2025,30,18,12,0.4,3.05,4.26,1.24,0.291,56638666.67,36658000,0.647,,,,,
140660,"WIWORLD Co.,Ltd",위월드,KONEX,전자부품·컴퓨터·통신장비,2025,29,24,5,0.172,6.69,7.25,4,0.552,33000000,29000000,0.879,,880,2188781760,2487252,20260909
000180,Sungchang Enterprise Holdings Limited.,성창기업지주,KOSPI,전문서비스업,2025,29,22,7,0.241,11.3,13.5,4.4,0.326,85335000,32863000,0.385,,5150,71844148000,13950320,20260909
309960,LB Investment Inc.,LB인베스트먼트,KOSDAQ,금융업,2025,29,22,7,0.241,8.22,8.9,6.1,0.685,238000000,97000000,0.408,,4275,99253696725,23217239,20260909
456190,"CURACHEM Co., ltd.",큐라켐,KONEX,의료용 물질·의약품,2025,29,17,12,0.414,5.03,6.33,3.19,0.504,62509000,43570000,0.697,,7210,13225202060,1834286,20260909
039020,"EAGON HOLDINGS CO., LTD.",이건홀딩스,KOSDAQ,목재 제조,2025,29,19,10,0.345,13.45,14,12.4,0.886,76000000,51000000,0.671,,2605,58833166945,22584709,20260909
000760,"RIFA CO., LTD",이화산업,KOSPI,도매·상품중개,2025,29,25,4,0.138,16.07,16,16.5,,57156000,47949000,,fewer than 5 of one sex,13900,38920000000,2800000,20260909
067370,"SunBio, Inc.",선바이오,KOSDAQ,의료용 물질·의약품,2025,29,18,11,0.379,9.1,7.58,11.58,1.528,51173000,53102000,1.038,,6300,76947198300,12213841,20260909
023790,"DONGIL STEELUX CO., LTD.",동일스틸럭스,KOSDAQ,1차 금속,2025,29,26,3,0.103,12.53,12.25,15,,60829000,52031000,,fewer than 5 of one sex,1682,21983417056,13069808,20260909
299170,"WSI Co., Ltd.",더블유에스아이,KOSDAQ,도매·상품중개,2025,29,18,11,0.379,2.38,2,3,1.5,56255000,33684000,0.599,,1187,49273898856,41511288,20260909
006060,"HS INDUSTRIES CO.,LTD",화승인더스트리,KOSPI,도매·상품중개,2025,29,24,5,0.172,5.55,6.03,3.25,0.539,85000000,55000000,0.647,,2420,133874400000,55320000,20260909
011390,"BUSAN INDUSTRIAL CO.,LTD",부산산업,KOSPI,비금속 광물제품,2025,29,25,4,0.138,10.62,11.2,7,,52757941,34549980,,fewer than 5 of one sex,51600,54489600000,1056000,20260909
175140,"AGOS Co., Ltd.",아고스,KOSDAQ,전자부품·컴퓨터·통신장비,2025,29,17,12,0.414,2.1,1.6,2.82,1.762,72406000,35512000,0.49,,2585,64480894005,24944253,20260909
067770,"SEJIN T.S CO., LTD.",세진티에스,KOSDAQ,전자부품·컴퓨터·통신장비,2025,28,17,11,0.393,17.44,17.6,17.2,0.977,52000000,38000000,0.731,,2510,21075448430,8396593,20260909
140610,Ensol Biosciences Inc.,엔솔바이오사이언스,KONEX,연구개발업,2025,28,10,18,0.643,6.12,7.46,5.38,0.721,70494000,46183000,0.655,,10000,143764020000,14376402,20260909
101140,"INBIOGEN CO.,Ltd",인바이오젠,KOSPI,도매·상품중개,2025,28,15,13,0.464,2.62,2.11,3.2,1.517,53216000,43718000,0.822,,5530,55544514480,10044216,20260909
297090,"CS BEARING Co., Ltd.",씨에스베어링,KOSDAQ,기타 기계·장비,2025,28,24,4,0.143,6.33,6.9,2.9,,65000000,40000000,,fewer than 5 of one sex,4300,117261000000,27270000,20260909
226440,"SYSNEOTECH CO.,LTD.",시스네오텍,,기타 기계·장비,2025,28,24,4,0.143,6.67,7.12,4,,64181916.67,42495000,,fewer than 5 of one sex,,,,
096040,"E-TRON CO.,LTD.",이트론,,도매·상품중개,2025,28,21,7,0.25,2.23,2.25,2.17,0.964,103000000,47000000,0.456,,,,,
307930,COMPANY K PARTNERS LIMITED,컴퍼니케이,KOSDAQ,금융업,2025,28,18,10,0.357,5.28,4.1,7.4,1.805,144000000,104000000,0.722,,5880,91786800000,15610000,20260909
151860,"KG Eco Solution Co., Ltd.",KG에코솔루션,KOSDAQ,자동차·트레일러,2025,28,27,1,0.036,3.93,4,2,,58719592.59,45400000,,fewer than 5 of one sex,5530,263244601060,47603002,20260909
052770,ITOXI Corp.,아이톡시,KOSDAQ,출판업,2025,28,18,10,0.357,0.95,0.86,1.12,1.302,53465861.17,47452107,0.888,,312,4545457488,14568774,20260909
043090,"The Technology Co., Ltd.",더테크놀로지,,도매·상품중개,2025,28,20,8,0.286,4.24,4.41,3.81,0.864,51341000,38255875,0.745,,,,,
137940,"NextEye Co., Ltd.",넥스트아이,KOSDAQ,의료·정밀·광학기기,2025,27,22,5,0.185,4.92,4.83,5.33,1.104,4200418,2678701,0.638,,1976,19388644392,9812067,20260909
066410,"BUCKET STUDIO Co.,Ltd.",버킷스튜디오,KOSDAQ,통신업,2025,27,14,13,0.481,4.93,6.8,2.91,0.428,40482000,20006000,0.494,,1153,159637252154,138453818,20260909
456570,IMGT Corporation Limited,아이엠지티,KONEX,의료용 물질·의약품,2025,27,18,9,0.333,42.53,50.8,26,0.512,78670000,43376000,0.551,,14150,74496976600,5264804,20260909
204630,"Loa & Co Holdings Co., Ltd.",로아앤코홀딩스,,창작·예술·여가,2025,27,17,10,0.37,2.57,2.72,2.32,0.853,52058823.53,50500000,0.97,,,,,
397030,"AprilBio Co.,Ltd.",에이프릴바이오,KOSDAQ,연구개발업,2025,27,12,15,0.556,3.7,3.7,3.7,1,360000000,74000000,0.206,,17520,482829860640,27558782,20260909
008290,WonpungMulsan,원풍물산,KOSDAQ,의복 제조,2025,27,11,16,0.593,4.66,1.09,7.12,6.532,44070000,44860000,1.018,,248,5046016072,20346839,20260909
253610,"RootLoc Co., Ltd.",루트락,KONEX,도매·상품중개,2025,27,19,8,0.296,3.8,4.42,2.33,0.527,60911000,34169000,0.561,,647,6636971937,10258071,20260909
346010,"TIDE Co., Ltd.",타이드,KONEX,전자부품·컴퓨터·통신장비,2025,27,23,4,0.148,6.53,6.73,5.4,,66000000,38000000,,fewer than 5 of one sex,1000,4860062000,4860062,20260909
012170,"Ascendio Co., Ltd.",아센디오,KOSPI,영상·오디오 제작,2025,27,13,14,0.519,3.59,3.42,3.75,1.096,88000000,50000000,0.568,,3090,22546867890,7296721,20260909
031860,"DHX Company Co., Ltd.",디에이치엑스컴퍼니,KOSDAQ,도매·상품중개,2025,27,17,10,0.37,1.94,2,1.83,0.915,5979000,4760000,0.796,,6930,18714756060,2700542,20260909
106520,"Noble M&B Co., Ltd.",노블엠앤비,,의료·정밀·광학기기,2025,27,12,15,0.556,4.59,7.5,2.27,0.303,16280000,7830000,0.481,,,,,
337840,"UXN Co., Ltd.",유엑스엔,KONEX,의료·정밀·광학기기,2025,26,19,7,0.269,4.93,4.08,7.25,1.777,67751000,45543000,0.672,,6250,31108737500,4977398,20260909
900120,CXI Healthcare Technology Group Limited,씨엑스아이,KOSDAQ,금융업,2025,26,18,8,0.308,,,,,203666.67,126500.25,0.621,,1040,17336446400,16669660,20260909
034810,"Haesung Industrial Co., Ltd.",해성산업,KOSDAQ,금융업,2025,26,20,6,0.231,7.95,9.1,4.1,0.451,100000000,59000000,0.59,,6010,189796713520,31580152,20260909
215570,"CRONEX.CO.,LTD",크로넥스,KONEX,연구개발업,2025,26,22,4,0.154,4.92,5.05,4.19,,48892954.55,49007250,,fewer than 5 of one sex,553,3683063503,6660151,20260909
496320,"BONSYSTEMS Co., Ltd.",본시스템즈,KONEX,기타 기계·장비,2025,26,14,12,0.462,2.62,3.08,2.08,0.675,39885707,24227488,0.607,,1023000,1039340379000,1015973,20260909
226590,"Mdevice Co., Ltd",엠디바이스,KOSDAQ,전자부품·컴퓨터·통신장비,2025,26,19,7,0.269,1.21,1.04,1.66,1.596,30315789.47,33000000,1.089,,13080,140175534720,10716784,20260909
006840,"AK Holdings, Inc.",AK홀딩스,KOSPI,금융업,2025,26,22,4,0.154,2.85,2.8,3.1,,93000000,47000000,,fewer than 5 of one sex,7770,102933548970,13247561,20260909
009310,"Charm Engineering Co.,Ltd.",참엔지니어링,KOSPI,기타 기계·장비,2025,26,21,5,0.192,6.52,6.62,6.08,0.918,155059523.81,59350000,0.383,,5330,23329484620,4377014,20260909
244460,OLIPASS CORPORATION,올리패스,KOSDAQ,의료용 물질·의약품,2025,26,16,10,0.385,2.73,2.37,3.3,1.392,57952250,41670800,0.719,,1651,13415218661,8125511,20260909
009140,"KYUNGIN ELECTRONICS CO.,LTD",경인전자,KOSPI,전자부품·컴퓨터·통신장비,2025,25,18,7,0.28,7.48,8.42,5.08,0.603,6246000,4249000,0.68,,22450,35264392650,1570797,20260909
179720,"MoneyMove Co., Ltd.",머니무브,KONEX,금융업,2025,25,19,6,0.24,2.54,2.5,2.67,1.068,60000000,51000000,0.85,,5600,15400100800,2750018,20260909
180640,HANJINKAL,한진칼,KOSPI,금융업,2025,25,20,5,0.2,6.52,6.97,4.7,0.674,155000000,107000000,0.69,,143500,9580387036500,66762279,20260909
418250,"SecuLetter Co., Ltd.",시큐레터,KOSDAQ,출판업,2025,25,21,4,0.16,3.61,3.95,1.81,,91000000,44000000,,fewer than 5 of one sex,6550,47629012750,7271605,20260909
073070,APAM CORPORATION,에이팸,,자동차·트레일러,2025,25,19,6,0.24,15.11,17.19,8.54,0.497,53845000,30823000,0.572,,,,,
101730,"Wemade Max Co., Ltd.",위메이드맥스,KOSDAQ,출판업,2025,25,16,9,0.36,7.4,9.15,4.3,0.47,85500000,49000000,0.573,,3980,333537078280,83803286,20260909
016600,"Q Capital Partners Co., Ltd.",큐캐피탈,KOSDAQ,금융업,2025,25,17,8,0.32,6.47,4.19,11.3,2.697,163058823.53,62000000,0.38,,2455,34275730455,13961601,20260909
298060,"POONGJEON PHARMACY CO.,LTD.",풍전약품,KOSDAQ,의료용 물질·의약품,2025,25,15,10,0.4,2.7,0.91,5.38,5.912,43414000,27920000,0.643,,2380,22937123860,9637447,20260909
191410,"RYUK-IL C&S., Ltd.",육일씨엔에쓰,KOSDAQ,전자부품·컴퓨터·통신장비,2025,25,16,9,0.36,8.28,9,7,0.778,93311000,49373000,0.529,,1823,20425356865,11204255,20260909
000210,"DL Holdings CO.,LTD",DL,KOSPI,화학물질·화학제품,2025,25,20,5,0.2,7.48,8.4,3.8,0.452,201000000,92000000,0.458,,56000,1173529504000,20955884,20260909
106080,KEM Tech Corp.,케이이엠텍,KOSDAQ,전자부품·컴퓨터·통신장비,2025,25,22,3,0.12,2.14,2.25,1.33,,67820000,43761000,,fewer than 5 of one sex,1650,9506998050,5761817,20260909
003300,"HANIL HOLDINGS CO.,LTD.",한일홀딩스,KOSPI,비금속 광물제품,2025,24,21,3,0.125,9.33,7.9,19.3,,78695000,68643000,,fewer than 5 of one sex,18090,557740821960,30831444,20260909
112240,"SFC Co.,Ltd.",에스에프씨,,고무·플라스틱,2025,24,19,5,0.208,8.64,9.09,6.92,0.761,32402527.79,34956001.4,1.079,,,,,
068050,"PANENTERTAINMENTCO.,LTD.",팬엔터테인먼트,KOSDAQ,영상·오디오 제작,2025,24,10,14,0.583,3.11,3.9,2.54,0.651,47193000,40254214.29,0.853,,1190,32955950440,27694076,20260909
308100,"Hyungji Global Co., Ltd.",형지글로벌,KOSDAQ,소매업,2025,24,12,12,0.5,1.96,2.42,1.5,0.62,94135000,67760000,0.72,,293,7565259414,25819998,20260909
064090,InkredibleBuzz Inc.,인크레더블버즈,KOSDAQ,도매·상품중개,2025,24,9,15,0.625,0.89,0.58,1.08,1.862,40000000,16000000,0.4,,798,39694710510,49742745,20260909
402420,CALTH. Inc,켈스,KONEX,의료·정밀·광학기기,2025,24,10,14,0.583,3.21,3.1,3.29,1.061,44627000,49725000,1.114,,1700,3992897100,2348763,20260909
222810,"Setopia Co.,Ltd.",세토피아,,1차 금속,2025,24,16,8,0.333,4.61,4.41,5,1.134,63.63,50,0.786,,,,,
029480,"Kwangmu Co.,Ltd.",광무,KOSDAQ,전자부품·컴퓨터·통신장비,2025,24,23,1,0.042,7.21,7.32,4.79,,73920869.04,51604000,,fewer than 5 of one sex,1548,92445216336,59719132,20260909
241520,DSC Investment Inc.,DSC인베스트먼트,KOSDAQ,금융업,2025,24,16,8,0.333,5.83,6.9,3.7,0.536,197000000,114000000,0.579,,8210,218386000000,26600000,20260909
446440,"Epi Biotech Co., Ltd.",에피바이오텍,KONEX,연구개발업,2025,23,10,13,0.565,2.64,2.5,2.75,1.1,48700000,45462000,0.934,,13400,30912178600,2306879,20260909
318010,"Pharmsville Co., Ltd.",팜스빌,KOSDAQ,식료품 제조,2025,23,14,9,0.391,1.85,1.5,2.4,1.6,50625000,45308000,0.895,,3595,28505970110,7929338,20260909
0070X0,"Stechm Co., Ltd.",에스테크엠,KONEX,,2025,23,18,5,0.217,3.22,3,4,1.333,47000000,41000000,0.872,,10250,15477500000,1510000,20260909
091340,"S&KPOLYTECCO.,LTD.",S&K폴리텍,KOSDAQ,전자부품·컴퓨터·통신장비,2025,23,20,3,0.13,13.94,13.67,15.75,,51127000,42346000,,fewer than 5 of one sex,2525,29551895525,11703721,20260909
314930,"BIODYNE CO., LTD.",바이오다인,KOSDAQ,의료·정밀·광학기기,2025,23,14,9,0.391,3.48,3.25,3.84,1.182,33724285.71,47467666.67,1.408,,7140,212515695420,29764103,20260909
000700,"EUSU HOLDINGS CO., LTD.",유수홀딩스,KOSPI,전문서비스업,2025,23,15,8,0.348,16.19,17.58,13.58,0.772,118476000,211374000,1.784,,6360,165625924320,26041812,20260909
0082N0,Kanaph Therapeutics Inc.,카나프테라퓨틱스,KOSDAQ,,2025,23,5,18,0.783,3.57,2,4,2,57200000,54555555.56,0.954,,13980,185942108400,13300580,20260909
007860,SEOYON CO. LTD,서연,KOSPI,금융업,2025,23,20,3,0.13,3.2,2.9,5.2,,130000000,218000000,,fewer than 5 of one sex,7580,177977217520,23479844,20260909
015860,"ILJIN HOLDINGS CO.,LTD",일진홀딩스,KOSPI,금융업,2025,22,20,2,0.091,3.74,3.8,3.1,,106000000,60000000,,fewer than 5 of one sex,6860,338523733380,49347483,20260909
330730,Stonebridge Ventures Inc.,스톤브릿지벤처스,KOSDAQ,금융업,2025,22,17,5,0.227,4.27,4.2,4.5,1.071,178000000,115000000,0.646,,4895,89176277850,18217830,20260909
122830,"ONE4U CO.,LTD",원포유,KONEX,출판업,2025,22,16,6,0.273,2.7,2.29,3.79,1.655,53000000,54000000,1.019,,1294,42381068590,32751985,20260909
035620,Barunson Entertainment & Arts Corporation,바른손이앤에이,KOSDAQ,영상·오디오 제작,2025,22,5,17,0.773,3.82,6.08,3.16,0.52,94646390.8,58291286.88,0.616,,693,12896673174,18609918,20260909
002870,SHINPOONG INC.,신풍,KOSPI,도매·상품중개,2025,22,18,4,0.182,5.76,5.35,7.63,,49555555.56,33250000,,fewer than 5 of one sex,1109,38769198300,34958700,20260909
424870,"ImmuneOncia Therapeutics, Inc.",이뮨온시아,KOSDAQ,연구개발업,2025,22,7,15,0.682,2.69,2.96,2.57,0.868,127000000,92600000,0.729,,2880,263052025920,91337509,20260909
347850,D&D Pharmatech Inc.,디앤디파마텍,KOSDAQ,연구개발업,2025,22,9,13,0.591,4.68,6.5,3.42,0.526,235000000,124307692.31,0.529,,49500,2268961645500,45837609,20260909
038880,"iA, Inc.",아이에이,KOSDAQ,전자부품·컴퓨터·통신장비,2025,22,14,8,0.364,2.06,2.26,1.7,0.752,37000000,21000000,0.568,,3360,25248461280,7514423,20260909
445680,"Curiox Biosystems Co., Ltd.",큐리옥스바이오시스템즈,KOSDAQ,의료·정밀·광학기기,2025,22,16,6,0.273,3.05,2.88,3.5,1.215,59000000,100666666.67,1.706,,48600,836478268200,17211487,20260909
229500,"NovMetaPharma Co., Ltd.",노브메타파마,KONEX,연구개발업,2025,21,10,11,0.524,6.21,5.5,6.85,1.245,35124000,55387545.45,1.577,,4900,63653386300,12990487,20260909
206400,"BENO TNR, Inc.",베노티앤알,KOSDAQ,전문직별 공사,2025,21,11,10,0.476,7.2,6.91,7.52,1.088,129716636.36,56730000,0.437,,708,26557191864,37510158,20260909
475830,"Orum Therapeutics, Inc.",오름테라퓨틱,KOSDAQ,의료용 물질·의약품,2025,21,6,15,0.714,3.71,3.82,3.67,0.961,224000000,154333333.33,0.689,,53800,1168513942000,21719590,20260909
064240,"homecast CO., LTD.",홈캐스트,KOSDAQ,도매·상품중개,2025,21,14,7,0.333,6.97,7.33,6.24,0.851,89782256,44832823,0.499,,1789,62068015039,34694251,20260909
107590,"Miwon Holdings Co.,Ltd.",미원홀딩스,KOSPI,금융업,2025,21,18,3,0.143,7.28,7.33,7,,76333333.33,48333333.33,,fewer than 5 of one sex,62400,144768000000,2320000,20260909
202960,"PANDORA TV CO.,LTD.",판도라티비,KONEX,출판업,2025,21,13,8,0.381,3.46,3.21,3.87,1.206,65307692.31,52625000,0.806,,346,4122791372,11915582,20260909
293580,NAU IB Capital,나우IB,KOSDAQ,금융업,2025,21,14,7,0.333,9.5,10.61,7.29,0.687,261071428.57,111285714.29,0.426,,1411,133946159450,94929950,20260909
149010,"IK Semicon Co., Ltd.",아이케이세미콘,KONEX,전자부품·컴퓨터·통신장비,2025,20,15,5,0.25,2.2,2.5,1.3,0.52,56000000,31000000,0.554,,3595,11216400000,3120000,20260909
019660,"GLOBON CO., LTD.",글로본,KOSDAQ,도매·상품중개,2025,20,10,10,0.5,2.51,1.58,3.43,2.171,45200000,47400000,1.049,,1510,21055942830,13944333,20260909
123040,"MS AUTOTECH COMPANY, LIMITED",엠에스오토텍,KOSDAQ,자동차·트레일러,2025,20,17,3,0.15,11.34,12.25,6.17,,127000000,12000000,,fewer than 5 of one sex,1682,105340798918,62628299,20260909
042370,"Vitzro Tech Co.,LTD.",비츠로테크,KOSDAQ,금융업,2025,20,16,4,0.2,9.64,11.5,2.2,,92000000,42000000,,fewer than 5 of one sex,8740,228988218500,26200025,20260909
178780,"ILWOUL GML Co.,Ltd",일월지엠엘,KOSDAQ,도매·상품중개,2025,20,15,5,0.25,3.84,4.51,1.82,0.404,4346000,2122000,0.488,,2600,48461907000,18639195,20260909
013000,"SEWOO GLOBAL CO,. LTD",세우글로벌,KOSPI,도매·상품중개,2025,20,18,2,0.1,11.8,12.92,1.75,,64360000,32922000,,fewer than 5 of one sex,1190,34158986890,28705031,20260909
083470,"EMnI Co., Ltd.",이엠앤아이,KOSDAQ,화학물질·화학제품,2025,20,10,10,0.5,2.94,2.29,3.6,1.572,45395000,50990000,1.123,,877,18715468533,21340329,20260909
478560,"BLACK YAK I&C CO.,LTD",블랙야크아이앤씨,KOSDAQ,가죽·신발 제조,2025,20,13,7,0.35,2.96,3.25,2.42,0.745,62000000,44000000,0.71,,3100,80073923800,25830298,20260909
078070,Ubiquoss Holdings Inc.,유비쿼스홀딩스,KOSDAQ,금융업,2025,19,12,7,0.368,3.37,3,4,1.333,86740000,66845000,0.771,,8370,142782515910,17058843,20260909
092230,"KPX HOLDINGS CO., LTD.",KPX홀딩스,KOSPI,화학물질·화학제품,2025,19,14,5,0.263,6.83,7.7,4.4,0.571,106216000,69896000,0.658,,98000,414015308000,4224646,20260909
440290,"HB Investment, Inc.",HB인베스트먼트,KOSDAQ,금융업,2025,19,13,6,0.316,3.36,3.9,2.2,0.564,105000000,77000000,0.733,,1744,47971213920,27506430,20260909
246690,T.S.Investment Corporation,TS인베스트먼트,KOSDAQ,금융업,2025,19,15,4,0.211,4.41,5.1,1.8,,120000000,52000000,,fewer than 5 of one sex,2170,51598637580,23778174,20260909
140410,"Mezzion Pharma Co., Ltd.",메지온,KOSDAQ,연구개발업,2025,18,14,4,0.222,7.04,6.67,8.33,,69000000,45000000,,fewer than 5 of one sex,74000,2266003876000,30621674,20260909
006880,SINGSONGHOLDINGS,신송홀딩스,KOSPI,도매·상품중개,2025,18,13,5,0.278,6.74,7.92,3.67,0.463,73000000,44000000,0.603,,4400,52046975200,11828858,20260909
027830,"Daesung Private Equity, Inc.",대성창투,KOSDAQ,금융업,2025,18,14,4,0.222,10.07,9.04,13.68,,122000000,69000000,,fewer than 5 of one sex,892,48168000000,54000000,20260909
417180,"Finger Story CO., LTD.",핑거스토리,KOSDAQ,정보서비스업,2025,18,13,5,0.278,4.08,4,4.3,1.075,62000000,51000000,0.823,,4400,18960546000,4309215,20260909
278990,"EMB CO.,LTD.",EMB,KONEX,전기장비,2025,18,13,5,0.278,6.61,6.57,6.72,1.023,51846153.85,48400000,0.934,,3190,25726638630,8064777,20260909
0007J0,Inventera Inc.,인벤테라,KOSDAQ,,2025,18,7,11,0.611,2.71,2.4,2.9,1.208,102629428.57,62682090.91,0.611,,8980,70634111720,7865714,20260909
363280,"TY Holdings Co., Ltd.",티와이홀딩스,KOSPI,금융업,2025,18,15,3,0.167,2.75,2.58,3.58,,128000000,75000000,,fewer than 5 of one sex,2130,96909319290,45497333,20260909
476710,"TAJOY entertainment co., LTD",타조이엔터테인먼트,KONEX,창작·예술·여가,2025,18,5,13,0.722,2.74,4.4,2.1,0.477,28000000,23000000,0.821,,17000,17000000000,1000000,20260909
333430,"IL SEUNG Co., LTD",일승,KOSDAQ,기타 운송장비,2025,18,16,2,0.111,2.47,2.2,4.6,,48309000,57175000,,fewer than 5 of one sex,3990,122599720530,30726747,20260909
090370,"METALABS CO., LTD.",메타랩스,KOSPI,의복 제조,2025,18,7,11,0.611,4.96,7.92,3.08,0.389,42501970,48284500,1.136,,1257,34321994073,27304689,20260909
093230,"E Investment&Development CO.,LTD",이아이디,,도매·상품중개,2025,18,13,5,0.278,3.94,4.08,3.58,0.877,74000000,45000000,0.608,,,,,
332190,"OceansBio Co., Ltd.",오션스바이오,KONEX,의료·정밀·광학기기,2025,18,13,5,0.278,1.58,1.67,1.33,0.796,62319634,39400000,0.632,,3550,5246328450,1477839,20260909
322780,"COPUS KOREA Co., Ltd.",코퍼스코리아,KOSDAQ,영상·오디오 제작,2025,18,3,15,0.833,3.13,3.16,3.12,,123536666.67,57106400,,fewer than 5 of one sex,1790,26866224560,15009064,20260909
012320,"KYUNGDONG INVEST CO., LTD.",경동인베스트,KOSPI,금융업,2025,17,14,3,0.176,4.1,4.4,2.7,,87561000,77245000,,fewer than 5 of one sex,47150,111510834450,2365023,20260909
017680,"DECO&F CO.,LTD.",데코앤에프,,의복 제조,2025,17,2,15,0.882,1.71,1.42,1.75,,52000000,51000000,,fewer than 5 of one sex,,,,
452300,"Capstone Partners Co., Ltd.",캡스톤파트너스,KOSDAQ,금융업,2025,17,9,8,0.471,4.55,5.4,3.6,0.667,136000000,53000000,0.39,,2375,33652574375,14169505,20260909
009440,"KC Green Holdings Co.,Ltd.",KC그린홀딩스,KOSPI,금융업,2025,17,9,8,0.471,6.34,7.08,5.5,0.777,75077000,34316000,0.457,,756,17568790596,23239141,20260909
465770,STX Green Logis Ltd,STX그린로지스,KOSPI,수상운송,2025,17,8,9,0.529,1.34,1.39,1.29,0.928,77000000,62000000,0.805,,3530,25480881400,7218380,20260909
060910,PREGEN INC.,프리젠,,농업,2025,17,13,4,0.235,5.12,6.31,1.25,,35452741,27700000,,fewer than 5 of one sex,,,,
051390,YW COMPANY LIMITED,YW,KOSDAQ,도매·상품중개,2025,17,10,7,0.412,6.65,8.24,4.39,0.533,98090800,31970000,0.326,,4000,45421472000,11355368,20260909
289170,"Bioten Co., Ltd",바이오텐,KONEX,식료품 제조,2025,17,9,8,0.471,2.5,2.58,2.42,0.938,43000000,34000000,0.791,,2700,9657060300,3576689,20260909
322970,"Moogene Medi Co., Ltd.",무진메디,KONEX,연구개발업,2025,16,12,4,0.25,4.75,4.52,5.44,,51179000,48848000,,fewer than 5 of one sex,1940,19566236660,10085689,20260909
413300,"TL Engineering Co., Ltd.",티엘엔지니어링,KONEX,건축기술·엔지니어링,2025,16,14,2,0.125,3.75,4,2,,75000000,46000000,,fewer than 5 of one sex,1825,2466514875,1351515,20260909
